Id,Prediction
11020,4176197.91979944
11021,4649404.588372
11022,4680530.82814462
11023,3111669.48851991
11024,4250603.83943484
11025,2942492.1665128
11026,2884557.90061134
11027,2687705.84458444
11028,4929784.35099059
11029,4850668.46146882
11030,4428727.45912323
11031,4814721.59158386
11032,5589283.25299935
11033,4420031.71987673
11034,3334667.99251354
11035,4984536.38654166
11036,5472021.97670812
11037,4817673.28907678
11038,4523967.55123975
11039,4135704.20120684
11040,6450084.38168461
11041,3658711.17640618
11042,4735273.63866443
11043,3217717.77054247
11044,3143760.6558517
11045,4193138.19553774
11046,3030753.20114602
11047,5376293.86094941
11048,4491535.28654062
11049,4659708.24648219
11050,5820443.1567847
11051,3975084.20107189
11052,3891022.0521395
11053,2357656.82712219
11054,3802099.70191489
11055,5455246.80217699
11056,3322187.65038697
11057,3353799.21943246
11058,5579402.72555945
11059,4870987.2210665
11060,4587944.22999964
11061,6330713.88058874
11062,3851524.83827609
11063,3604559.27725362
11064,2847703.79180397
11065,4820305.7179687
11066,4205152.98782138
11067,2581646.92328461
11068,4249164.06971061
11069,4427964.09715148
11070,4496033.03228119
11071,4731162.87561345
11072,4470311.83563683
11073,5362784.44551138
11074,4672279.41323766
11075,2777630.07931872
11076,4110037.69694358
11077,5104531.35807036
11078,4829226.89155651
11079,3868777.53407106
11080,2906943.76818774
11081,2853083.85208372
11082,3397747.87269788
11083,3014700.5712334
11084,3273323.31923353
11085,5664347.75650657
11086,3424147.02214835
11087,2930480.56107282
11088,4870316.12204426
11089,4395091.39847686
11090,4063119.35197128
11091,5418977.3558952
11092,4972346.70539078
11093,2941211.07620863
11094,4620094.57074669
11095,2696608.21524711
11096,2245809.22655079
11097,3093518.35217007
11098,6012486.8379116
11099,5935473.28968798
11100,5057682.58106441
11101,3062731.98096753
11102,4608210.38258107
11103,4384208.90125676
11104,2833502.42229947
11105,3415720.19775677
11106,5076759.08415661
11107,4526492.80481836
11108,3172330.07960672
11109,5519751.60838488
11110,4095298.97653002
11111,4374170.6994282
11112,4282253.40174206
11113,4639654.38638438
11114,4024821.16402553
11115,2819321.77427332
11116,2617028.5573045
11117,4766633.53990123
11118,4072276.01975108
11119,3984924.6214426
11120,3923788.83466932
11121,5128649.91620358
11122,3104717.97512372
11123,4783312.66772685
11124,5343523.31858474
11125,3532786.69645616
11126,3943020.33658935
11127,3748336.88874795
11128,5236349.44703538
11129,3850708.36668739
11130,4573955.10759235
11131,5253809.91104199
11132,6719209.03707736
11133,3472920.4659741
11134,4697109.49007529
11135,4276802.9857615
11136,5007485.34483959
11137,3286659.62848351
11138,4654223.49819164
11139,3776920.17316958
11140,4643000.82906738
11141,2905603.56321332
11142,4972592.87225735
11143,5882222.93788472
11144,3145363.26894114
11145,3529339.07478883
11146,2775407.3433381
11147,3652454.83816369
11148,3274475.62214955
11149,4067069.34830235
11150,4556880.72776585
11151,4484995.9441005
11152,4015245.5402262
11153,5238879.57752857
11154,4064310.02539914
11155,4514635.74133236
11156,4544763.74831668
11157,5354103.12598611
11158,4733672.3538347
11159,2670753.36463051
11160,5130456.15893878
11161,4495224.03165583
11162,4056029.7231299
11163,3560278.05694326
11164,4739236.77945069
11165,4864454.46251404
11166,4724303.62625799
11167,4560943.15511345
11168,5504980.81069235
11169,4725944.47180954
11170,4395827.89846828
11171,3965621.15221205
11172,4424909.46506326
11173,5120835.58631894
11174,3506809.60533754
11175,2768453.62346945
11176,3159492.56985424
11177,4760380.22726809
11178,4278409.95504817
11179,3659103.25411433
11180,5243191.61811464
11181,4463051.10326016
11182,4384550.30611875
11183,5166335.57285409
11184,4777117.81743888
11185,6189967.78292661
11186,5072033.9665675
11187,4788041.80678553
11188,4888964.10156666
11189,4749804.65922391
11190,4241118.91409474
11191,3678489.56548319
11192,4278683.68756237
11193,3034930.32081626
11194,3603194.46764055
11195,3216860.00783936
11196,2977244.76562227
11197,4271641.64146505
11198,4572623.96262485
11199,3731029.23020388
11200,2297514.12812815
11201,3328319.08585275
11202,5345840.59330615
11203,4963745.86790201
11204,3518097.08569584
11205,3053663.52660811
11206,5160461.19780503
11207,6340489.6250474
11208,4448958.53301985
11209,3382508.64880931
11210,5029178.48421701
11211,4898314.59214101
11212,4646432.70942009
11213,4772880.36651784
11214,4834479.41854413
11215,4306228.66782125
11216,4335414.61463177
11217,4053036.40876529
11218,4903943.0262014
11219,4295620.44991015
11220,2349951.75826665
11221,5794020.77037719
11222,3850045.12258065
11223,4413829.24628897
11224,5140420.29024053
11225,2807534.7080615
11226,4766859.04647413
11227,4306953.10873007
11228,4137825.74157006
11229,3045524.18385134
11230,2940036.65606391
11231,3531198.94448857
11232,4390219.38327817
11233,5585118.17377302
11234,4375390.56584191
11235,5229939.98913472
11236,4495897.7607419
11237,3548490.30289327
11238,5528879.17470503
11239,2798016.64803894
11240,2266817.11684754
11241,3432562.07523711
11242,4723646.39060337
11243,5316408.79160041
11244,3209926.68723651
11245,2744580.82413013
11246,2483033.97245365
11247,7008259.91632393
11248,3551900.62293174
11249,3904231.54003623
11250,4594888.47943194
11251,4559097.47139914
11252,3718692.56585476
11253,4699105.46156594
11254,4123144.58740523
11255,4377550.23458672
11256,4720840.78195037
11257,4752617.82653711
11258,3004704.31851811
11259,4425044.45292349
11260,2718830.66421966
11261,4739201.51759798
11262,3116117.37331894
11263,4532209.81825031
11264,4772798.17870514
11265,4433377.71775617
11266,3708209.4792736
11267,5449640.88053751
11268,5881347.91871284
11269,5002600.4450798
11270,4266556.72314523
11271,6000043.06278063
11272,3973499.92846127
11273,4582525.93756865
11274,2350804.33205245
11275,4473627.69058945
11276,5316047.20995961
11277,4286195.77772823
11278,3689096.06136729
11279,5125153.22962367
11280,4304861.91157984
11281,4834774.28318888
11282,5225301.48425748
11283,5243982.31960325
11284,4475822.05698988
11285,3271702.96442477
11286,3902807.67427255
11287,3574064.46564616
11288,5524221.8271246
11289,3188226.86664121
11290,5229107.26785878
11291,3417865.60544896
11292,4370570.49338556
11293,3878664.27257862
11294,5017691.55963703
11295,4834101.62230094
11296,2285602.83448415
11297,6200718.23605394
11298,6702578.73568541
11299,4047141.39575953
11300,4673925.86411435
11301,5076847.6947078
11302,3465204.25939813
11303,4101530.015621
11304,4122180.63120763
11305,3653387.69782098
11306,4029932.36666825
11307,4663207.67157388
11308,3240449.60859144
11309,4647822.06649953
11310,4775929.59515597
11311,3246481.65574429
11312,4890947.60590235
11313,4012252.0660235
11314,4160555.41689312
11315,3236118.61110247
11316,5101341.73827032
11317,3792029.51153801
11318,5888541.10847003
11319,3247111.68276457
11320,3587699.88173154
11321,3543600.96174331
11322,4728160.1734042
11323,2898449.66308742
11324,5096484.0516721
11325,3771855.04844266
11326,4851468.91698195
11327,5326381.44892306
11328,4843316.57066199
11329,2416445.72578649
11330,3106937.90175049
11331,4543055.35224698
11332,5081662.47880092
11333,4349904.8647397
11334,4908732.93048594
11335,7053754.54291938
11336,5731292.43790806
11337,2253518.86265394
11338,2824938.42425397
11339,4760989.1311412
11340,5158136.93475002
11341,3459784.16134633
11342,4358792.18611219
11343,4322518.70368846
11344,4040059.19089033
11345,3426674.92676768
11346,4069347.92113241
11347,4549429.17428279
11348,4215350.74795386
11349,4257221.47261896
11350,2329565.77988753
11351,3434785.88148222
11352,4931299.12081686
11353,2916771.81218325
11354,4440995.62024167
11355,4682502.05305271
11356,4832340.44217022
11357,5093269.21726783
11358,4778120.56184386
11359,4505923.72836542
11360,3290556.17080135
11361,5029682.2160607
11362,5376758.58225
11363,3389242.19614547
11364,4804921.26689892
11365,5223122.5723931
11366,5309641.91636252
11367,4637740.88153639
11368,4755031.15882891
11369,4164216.67138947
11370,4364482.34397527
11371,3157193.79613938
11372,5182810.87309442
11373,4407192.09639942
11374,5075874.88797878
11375,4426215.23056461
11376,4551760.19333716
11377,4949221.66719818
11378,5854729.78716032
11379,3354875.7980231
11380,4772288.93700183
11381,5288238.22506081
11382,4707514.97870982
11383,4753750.2255482
11384,3373403.0463125
11385,3376733.849051
11386,2836799.46117128
11387,2570089.98062077
11388,4804068.30016173
11389,4932808.05083577
11390,4122633.40378994
11391,3393379.90606854
11392,6305548.92796832
11393,5420396.68594141
11394,3871039.08162067
11395,3580487.29681048
11396,4985111.8068511
11397,5869564.08904706
11398,3592470.06884005
11399,5270818.79430296
11400,4365159.81080765
11401,5143180.34262216
11402,4940234.21289486
11403,3373104.84133523
11404,4731135.71977407
11405,4490092.36700916
11406,4990171.61056743
11407,2782971.97428948
11408,4641120.17590026
11409,4408783.29876876
11410,4351565.48425881
11411,4223423.83821673
11412,4674958.81882018
11413,4365100.85728415
11414,3131268.64480501
11415,4040030.5882361
11416,3852520.19698076
11417,3213646.12043633
11418,4901807.97552325
11419,4336224.08156202
11420,4969193.0241963
11421,3760481.12483839
11422,4344453.97686079
11423,5868403.01769474
11424,4419082.34020687
11425,3203637.20075999
11426,4557414.90695186
11427,5141173.98805054
11428,5393627.43101362
11429,2662409.66004635
11430,4283473.2573521
11431,4379687.89057884
11432,5195124.13232718
11433,3610806.83704688
11434,4384825.88961622
11435,3900010.80589447
11436,4320550.43730602
11437,6158987.07709797
11438,5152902.89420926
11439,5169276.06246315
11440,3834384.13291547
11441,4440097.90366003
11442,4981996.82020075
11443,4889114.25623664
11444,3750867.16271569
11445,3138220.62877664
11446,4449548.67061813
11447,5815588.4351196
11448,3364668.51603054
11449,5155957.63176663
11450,5414145.62020509
11451,2335585.93218901
11452,3709640.75604181
11453,4279160.36966172
11454,3822449.4168343
11455,3283618.40988711
11456,4085005.452571
11457,6201181.41070313
11458,3132775.86313428
11459,4964549.76141447
11460,4385122.0998177
11461,4246571.18472353
11462,2663437.55370382
11463,3467164.5094373
11464,4517143.77348199
11465,3892012.97573653
11466,2910457.78233449
11467,5873551.58835889
11468,4241204.79495592
11469,4937318.05133615
11470,4621808.76002949
11471,2767456.12804151
11472,3441161.90379109
11473,4325389.60357334
11474,3920220.64514276
11475,4189769.96939763
11476,4569551.76697843
11477,4353819.30379471
11478,4396691.07273855
11479,6089243.07098765
11480,4647869.88227253
11481,4757649.35627174
11482,5319309.26814484
11483,4005228.49262041
11484,4112545.53542246
11485,3552663.26793375
11486,3809932.04391469
11487,4013048.10992913
11488,4167880.87345872
11489,3213790.25434383
11490,2729798.13368962
11491,4578314.40495942
11492,6290858.07301716
11493,3795607.5753284
11494,2735246.14844428
11495,5248662.27485183
11496,3748342.43080714
11497,4725849.89673609
11498,4141962.55785334
11499,4946235.64489048
11500,3302632.7558114
11501,5395262.98109344
11502,2789503.2463804
11503,3493960.78454212
11504,3599294.72255827
11505,3258658.2069651
11506,5218605.1809714
11507,5044998.25822975
11508,4175245.02464956
11509,4388421.57943396
11510,4334088.73058495
11511,5078579.17547627
11512,3186449.61577056
11513,4105427.41218761
11514,6000046.96031549
11515,4442801.61938227
11516,5844470.72605905
11517,5111442.84513437
11518,4610462.38280076
11519,3982996.4844961
11520,4565905.74761082
11521,4935584.17950982
11522,4680554.22608271
11523,3600644.19834764
11524,4930362.49601329
11525,3685273.45613869
11526,5423634.04474742
11527,5753772.24814525
11528,4518841.64783536
11529,4561151.44048635
11530,6494122.99236873
11531,2985402.06133885
11532,4625594.37265298
11533,4767709.09370244
11534,4911365.65180334
11535,3271784.16565533
11536,5741548.54754845
11537,4456896.93783932
11538,4500540.09076529
11539,4362374.66704411
11540,4571401.51978952
11541,4032369.97461563
11542,5486325.48217689
11543,2767571.16864184
11544,4694507.61606031
11545,4917999.24767314
11546,3858105.53486909
11547,5328423.07059779
11548,3040845.5385421
11549,3761511.51686269
11550,2624080.87249674
11551,4700362.9711857
11552,4007669.20996001
11553,3396665.55810889
11554,4934969.3794561
11555,5605834.79705463
11556,3040489.03730059
11557,4476502.99795505
11558,4660872.9564532
11559,4049482.91298897
11560,3924421.78133305
11561,4486161.70701867
11562,4823108.5605574
11563,3151374.54290121
11564,4612258.52859796
11565,4315210.94433358
11566,5344502.69145411
11567,4493918.25684299
11568,4710416.64948623
11569,4691028.39143392
11570,5433461.30597486
11571,6003200.22200552
11572,4853386.6601661
11573,2861033.4966206
11574,4561642.81477372
11575,3436468.46831656
11576,4888100.38111283
11577,3175445.98837231
11578,3381715.01038342
11579,4338816.49051191
11580,4611185.0868759
11581,4355223.28217127
11582,2676479.22439624
11583,4386119.74201874
11584,3150999.9610813
11585,4778828.96322746
11586,4992609.52063882
11587,4476560.69515273
11588,4025101.76254533
11589,4484879.56096265
11590,3342458.44892308
11591,4993877.12451932
11592,3960443.54779023
11593,4703352.43275123
11594,4357991.42665654
11595,5067874.43142346
11596,4935329.00630647
11597,5809344.1083494
11598,5349978.05285071
11599,4337396.11332623
11600,5416171.80159516
11601,5850163.01325576
11602,4306719.26595617
11603,3263101.89572995
11604,4215455.39880804
11605,4405635.28414302
11606,4278363.26408548
11607,4524755.02121548
11608,3529883.39588554
11609,3156204.88905747
11610,3612791.21202045
11611,3595558.28151392
11612,5080743.1106178
11613,4460982.42263584
11614,4360895.90714142
11615,4542206.82012982
11616,4405577.61941608
11617,5723072.69561275
11618,4764431.86482709
11619,5668515.4251108
11620,4574071.16217876
11621,6495029.46265478
11622,2326524.7909831
11623,4885267.29421197
11624,4743746.68935132
11625,4071541.66929332
11626,4539189.88392781
11627,4967359.49694048
11628,5370378.39929195
11629,4385315.4116525
11630,6070975.14293757
11631,5540991.50687807
11632,3554309.55645684
11633,3070164.96309004
11634,3715570.82831579
11635,3834133.02746829
11636,4585323.91111526
11637,4452548.38663688
11638,4880335.05437221
11639,3127032.71673411
11640,4823867.44801153
11641,4661751.69626323
11642,4898727.52647
11643,4717031.25791624
11644,4624456.92676056
11645,3916073.97311024
11646,2858934.41640461
11647,5278437.07523071
11648,4325725.97411701
11649,3148162.3983499
11650,6183131.32617473
11651,2733203.63251341
11652,4753275.68822057
11653,3086824.28355159
11654,7333641.53735172
11655,4684529.11619341
11656,5074437.6028127
11657,4516536.65240076
11658,5286494.32752893
11659,5128649.91620358
11660,3993653.97652058
11661,3839780.81140045
11662,4292766.20106153
11663,4419150.28427667
11664,5214961.09697567
11665,4526527.1850745
11666,5196958.67857643
11667,4008018.18599931
11668,4043905.6977303
11669,4368245.82430517
11670,5363607.87912619
11671,2200189.43036325
11672,4358642.57515797
11673,4609409.3170046
11674,3147241.40471892
11675,2255007.41387227
11676,4020234.32711447
11677,5475182.07775732
11678,4774397.98702677
11679,6284766.48734891
11680,3857679.29012966
11681,4114151.04062731
11682,4128569.24892461
11683,4080404.98528812
11684,4783799.46997625
11685,4705871.52784559
11686,4864414.69282174
11687,3394558.58284827
11688,3539721.71873275
11689,6109501.14539866
11690,5286413.40282907
11691,3940445.84246397
11692,2874040.7318997
11693,3635886.70435775
11694,3250702.72136498
11695,4008563.84937774
11696,5007293.51212715
11697,5161057.23386857
11698,4599101.75566658
11699,3965642.70308258
11700,4978193.23754834
11701,4423933.80198342
11702,3213353.52376925
11703,4669811.05374578
11704,4090612.23095868
11705,4475836.21108755
11706,3497265.3507862
11707,2635417.52038655
11708,4655740.00097866
11709,4371490.36045224
11710,3961366.99183284
11711,3059989.57329661
11712,4056442.49564077
11713,3052178.37463219
11714,3783178.74291553
11715,3571898.76508867
11716,5023907.1951384
11717,4107015.47075533
11718,5361000.67624895
11719,4924846.10246381
11720,3407679.37352839
11721,4850235.95014712
11722,3104559.7054895
11723,3836079.9092966
11724,5891619.95216394
11725,4663968.06478739
11726,2253472.84038877
11727,3948506.12197079
11728,4518196.26076515
11729,3821743.65910683
11730,3486949.14853431
11731,5263989.71297968
11732,5332556.3502877
11733,4376066.74589326
11734,3580748.22052425
11735,2675622.61372945
11736,3268101.33469454
11737,4822401.19459399
11738,4652046.6762349
11739,4954467.22532985
11740,6165998.9597105
11741,4077571.13216991
11742,3781385.22597722
11743,4166978.39035712
11744,4694066.23326511
11745,3102158.76829393
11746,4183537.16188503
11747,6100610.85274263
11748,4857562.02441942
11749,4726840.22376982
11750,5187770.7322359
11751,3971274.55884048
11752,6160237.76194192
11753,4275841.69277787
11754,4333238.54934377
11755,4870810.24801664
11756,5392721.90557041
11757,4480881.68968276
11758,4527884.73839341
11759,4547562.42965642
11760,4620860.68701894
11761,4188869.49976841
11762,3953521.244453
11763,3665304.54536952
11764,4665874.96134813
11765,5527526.02254906
11766,4136302.48800074
11767,3855062.89341655
11768,4990261.80495339
11769,5166092.12600749
11770,3135035.58475823
11771,2756237.41470772
11772,2753296.71645953
11773,3341643.1178694
11774,4836801.96186729
11775,4698721.73908402
11776,4503234.29911299
11777,3210527.24832731
11778,4226158.23586493
11779,3011493.89461148
11780,3467018.0709994
11781,3658464.02226986
11782,3325382.52707565
11783,4402954.96160292
11784,4341978.33162756
11785,5758397.40947871
11786,5988194.9768905
11787,5221473.02673749
11788,4818089.17180016
11789,2273149.30964003
11790,4650149.69587267
11791,4811288.75842893
11792,5677500.69878193
11793,4302355.89565669
11794,5121112.44370308
11795,3765293.89715882
11796,3707791.90336407
11797,5704660.15202698
11798,3162100.02060584
11799,2755202.20860222
11800,4187879.57628344
11801,2858352.84235548
11802,4130009.59620439
11803,4799345.96418834
11804,4909481.11720095
11805,4619414.35190892
11806,4654310.58001791
11807,4859039.83625388
11808,3519597.83489551
11809,4693621.80573131
11810,4305841.07702244
11811,3214603.23458691
11812,4612733.40981493
11813,4138570.52268061
11814,3924320.67213859
11815,4086189.50299043
11816,4589591.63170213
11817,5914532.79648996
11818,6032332.13940697
11819,3149925.19236343
11820,4948695.42411317
11821,4831494.1781393
11822,2589628.75343347
11823,4294155.86734769
11824,3228092.87981816
11825,4226846.4551951
11826,4342054.59180404
11827,4261624.42586194
11828,3777190.8010455
11829,5443498.70641092
11830,5914704.93855343
11831,4511024.9447581
11832,5078113.48873236
11833,5255546.96414444
11834,4939499.40976493
11835,4027166.06932206
11836,5289474.43764005
11837,2805391.86118901
11838,4839502.719504
11839,4165207.54642446
11840,3274651.18695959
11841,3877241.90216793
11842,4064548.39525286
11843,5428583.10109411
11844,5078974.78312327
11845,4228892.7549845
11846,3144782.19908044
11847,4593133.25093356
11848,2237661.83914176
11849,5398425.67880303
11850,4776462.92881439
11851,6249540.5661557
11852,3870500.39792361
11853,4091588.70924383
11854,4473369.03135939
11855,2722047.48856373
11856,6272939.76087209
11857,4942808.71592449
11858,6229161.28678542
11859,4357465.77550081
11860,4934270.75066226
11861,4654913.5461133
11862,4465689.36984354
11863,5225874.14616683
11864,5534657.06217062
11865,4887370.41360186
11866,4992431.90474186
11867,3514630.13466223
11868,6516684.93422506
11869,4302019.84538307
11870,5179216.22554163
11871,5510012.28862299
11872,3461304.60627243
11873,3047488.08233301
11874,5845332.53697604
11875,5837021.88462409
11876,3796661.58760897
11877,6477990.08870574
11878,4274956.69407229
11879,6512708.784554
11880,3995840.25629868
11881,4909935.85871326
11882,6515418.75553077
11883,6345749.69926358
11884,4231851.43556827
11885,6303242.71549448
11886,3060930.60698157
11887,3721221.17098006
11888,5107802.53725747
11889,3748963.25284299
11890,6688756.7487926
11891,2710744.81769621
11892,4374010.89745081
11893,3329076.44163386
11894,4105427.41218761
11895,5402204.1012444
11896,4231705.42624161
11897,4708827.50625585
11898,6472002.3053924
11899,4559288.0940137
11900,3351769.1329203
11901,4840195.76552108
11902,4417396.79266921
11903,4179046.20999794
11904,5769466.1227721
11905,4532336.53926229
11906,6246201.32130109
11907,3422103.59754299
11908,5618186.98670022
11909,4534359.52098241
11910,7296174.88365081
11911,4980151.15007538
11912,5389746.7273816
11913,5042454.92328031
11914,5246372.1718408
11915,5018339.33181936
11916,4457161.81837935
11917,5259884.7585678
11918,3072651.59101908
11919,4937752.38071484
11920,3177087.09522944
11921,3060738.98886138
11922,4541912.69142407
11923,2857057.13645583
11924,4357131.13507018
11925,4516582.55000716
11926,3959959.3465901
11927,4300620.30923288
11928,4540259.09972247
11929,2773330.9399796
11930,4580788.58579096
11931,4278991.83071912
11932,5295345.18907869
11933,3956487.89813977
11934,3163459.37178013
11935,4416900.06044546
11936,3601176.64231961
11937,5396183.09967285
11938,5173874.48161782
11939,4819132.94478621
11940,4467805.29959093
11941,3221518.86844007
11942,4505185.6225986
11943,5199176.22422496
11944,4989683.67756007
11945,4297217.09346725
11946,3520655.07374898
11947,5456281.07916109
11948,5057563.64065562
11949,5530469.60851646
11950,3241624.10192171
11951,3623491.21363519
11952,3834140.16745782
11953,5149331.5099348
11954,6813257.46566243
11955,4813539.27909543
11956,4112151.15014198
11957,3042354.51073356
11958,3121433.92621277
11959,4348485.72000687
11960,4957460.12177138
11961,4828225.59645638
11962,3415794.34067096
11963,3926474.0550072
11964,4847654.15797886
11965,4869125.47898622
11966,4081992.04509619
11967,4105596.65511772
11968,5076403.96097971
11969,3388290.56013637
11970,4816181.34856651
11971,4270712.59350454
11972,5326587.59050812
11973,2725467.10011925
11974,4360248.27728465
11975,5905028.4610309
11976,3451591.26704462
11977,4376397.66964743
11978,4179761.11117968
11979,4385389.90825713
11980,4186158.47390499
11981,4705633.68011458
11982,4361897.83202938
11983,4672024.67565812
11984,3077232.12343988
11985,4747895.94437201
11986,3504806.07092504
11987,4207373.63837892
11988,4183187.22989967
11989,3441874.79884928
11990,4930797.94600003
11991,5574829.76628216
11992,3460883.17523678
11993,3860782.85244974
11994,4548461.96018776
11995,4066555.34699104
11996,5058096.94795529
11997,4691088.17839539
11998,5648463.7414529
11999,4910013.90769976
12000,3275574.57528998
12001,4589232.1527918
12002,5006873.39300874
12003,4416621.49215906
12004,4222001.76575819
12005,4692905.99797992
12006,4799929.4363665
12007,4293347.70506669
12008,3726615.97842004
12009,4390219.38327817
12010,4488432.61700748
12011,4670689.71480097
12012,4301169.63191725
12013,4406458.38599316
12014,3210630.42456721
12015,5353652.48949569
12016,5039785.16081925
12017,3327512.86707467
12018,4421173.43928626
12019,2843272.12354389
12020,4645287.40747862
12021,2587567.87457978
12022,3789608.91053354
12023,4655811.88809676
12024,4549391.8788543
12025,4903844.90297238
12026,3076386.36043394
12027,3171755.56308023
12028,2896510.85011406
12029,5071244.77871985
12030,4885883.65816969
12031,4861636.44374319
12032,4712934.19133781
12033,3353904.73047438
12034,4969218.73487367
12035,4238996.94499249
12036,3834236.47068228
12037,3550423.40174235
12038,2811445.83924388
12039,5156791.16902305
12040,4569908.07387795
12041,4345767.79723881
12042,3081659.02679058
12043,4347739.26621113
12044,3301969.72356092
12045,4667554.47946851
12046,4087085.35680587
12047,4207296.5445155
12048,3267831.70724899
12049,3420386.40952431
12050,5176984.82792061
12051,2828579.35688951
12052,4798448.7215563
12053,2960618.02635197
12054,5006982.95399548
12055,4519696.17541991
12056,5248548.86961324
12057,4245672.62206075
12058,3593363.90188783
12059,4628043.8849925
12060,3945669.68224858
12061,4836741.06057359
12062,3125364.0694062
12063,2239409.97967056
12064,3614135.33173458
12065,4956740.07141816
12066,3803270.6624921
12067,3372241.11064507
12068,4567396.23646762
12069,5213251.59735614
12070,5609769.45260223
12071,3798245.16454178
12072,4620019.99449191
12073,4486403.96058206
12074,3886873.58309995
12075,4613432.76211208
12076,3973425.23810058
12077,3303442.41146448
12078,3973015.14414408
12079,4575061.01358629
12080,4268836.25489448
12081,2699062.36698348
12082,2935197.39305305
12083,5041670.37490255
12084,4829465.57898538
12085,5162992.69159952
12086,4597422.18402925
12087,3067521.37145377
12088,4109176.86512522
12089,4315077.30730573
12090,4316022.61042396
12091,5103224.05741684
12092,4986199.26072146
12093,4322747.80611124
12094,5722030.5633255
12095,4856467.02832682
12096,3709367.96378672
12097,5763872.85792771
12098,4087814.00135886
12099,4710750.18724389
12100,2585581.73376086
12101,4856761.95970536
12102,4151287.8874226
12103,3008486.35525309
12104,4840301.70608718
12105,5175331.88802599
12106,3457871.59652264
12107,3429369.50085241
12108,4865964.62382732
12109,5093118.77241681
12110,3125060.34973511
12111,4927576.00256355
12112,4532629.9596993
12113,4965185.98506977
12114,3376733.849051
12115,4302068.60662368
12116,4410520.37997261
12117,4491077.50511839
12118,6040891.06115239
12119,4744735.7965708
12120,5372429.82832555
12121,5157472.69733827
12122,3853245.27572396
12123,4872378.28276551
12124,4680479.99492468
12125,4885802.80583493
12126,2697520.01595238
12127,3396612.82898107
12128,3684712.82210261
12129,4919207.31918875
12130,4381085.09057667
12131,3200985.55246838
12132,4122429.4530125
12133,4440163.2449521
12134,4714300.52164158
12135,4262860.48913333
12136,5294538.3317372
12137,4659986.04006187
12138,4683096.06172911
12139,4740837.40800202
12140,4377245.75080333
12141,4104230.70652608
12142,3028499.2689293
12143,2797465.06077959
12144,5232146.11565129
12145,4216196.32041762
12146,4849999.4930952
12147,4341280.83915133
12148,4796624.48900529
12149,5221429.5415501
12150,4339741.4119996
12151,2261987.40630932
12152,4693310.73221631
12153,3881308.62991189
12154,3348847.28207259
12155,3163700.15868725
12156,4666421.89612181
12157,6490693.14374434
12158,4828378.42435124
12159,4513611.08550088
12160,5756422.11667122
12161,4839438.24043589
12162,3463192.12263172
12163,5343240.84202995
12164,4529529.548689
12165,4630536.16626402
12166,4815833.77671506
12167,4826389.59417368
12168,2449331.41420313
12169,4468949.70750601
12170,4608551.96697892
12171,4138556.81567859
12172,7014147.42262388
12173,4727290.4073495
12174,4856683.95413309
12175,3694182.00724032
12176,4259759.8342173
12177,3740417.94543895
12178,4298560.49674226
12179,4625533.42054659
12180,3667564.72489502
12181,5370773.91737546
12182,3868945.63451858
12183,2701543.92717088
12184,5530642.13360202
12185,4578266.11463944
12186,4894011.87572246
12187,4463467.43740589
12188,3059682.15419573
12189,2956610.95845149
12190,4650325.30462145
12191,4587759.4102896
12192,5759533.822049
12193,4163413.18047173
12194,5107699.0636071
12195,4893341.01818342
12196,2746765.97002328
12197,4901605.9163088
12198,4510004.65477232
12199,4391014.70821431
12200,5288027.85673687
12201,4885859.11436864
12202,4267496.89114138
12203,4681897.97683265
12204,3903914.95138592
12205,4166913.44536209
12206,4534711.5078504
12207,4461473.03330027
12208,3664758.77630187
12209,4786498.36411697
12210,3092479.04007798
12211,5602978.99953024
12212,3242193.24138575
12213,5201516.52141552
12214,3399451.63153713
12215,5643642.12557745
12216,4803285.24876504
12217,5951760.56102914
12218,6602877.85817615
12219,4469221.23007545
12220,6607689.89345845
12221,3554858.76282453
12222,5168168.45389669
12223,3779379.3364699
12224,4279272.81959088
12225,4804380.5247471
12226,4871315.83418072
12227,4359512.17189656
12228,4637293.22432031
12229,3247029.38695843
12230,4153514.35147993
12231,2908048.87257717
12232,5245740.50280769
12233,3293229.06766355
12234,4804208.47134337
12235,3392529.2309764
12236,3463839.04516243
12237,4444568.69856305
12238,3587547.39239956
12239,4857574.60240686
12240,2287776.58582407
12241,2613958.59583026
12242,3007651.24861672
12243,4337833.87363355
12244,5144527.33357663
12245,2576906.47236792
12246,3173657.85029947
12247,4334700.81132362
12248,3263324.86339368
12249,4052540.95239928
12250,5054929.03753208
12251,5658202.84179044
12252,4154418.68066172
12253,4900795.20517866
12254,4021644.29740649
12255,3133949.14237773
12256,2343344.2778709
12257,3648442.00888586
12258,4931747.48723982
12259,3956216.96224741
12260,5069781.16922893
12261,4710402.98394711
12262,5183534.64168747
12263,3004808.01584896
12264,7026485.94050521
12265,3447581.43711188
12266,3163892.69268592
12267,4739861.34031237
12268,2991772.31744235
12269,4664455.21130199
12270,3339401.4565231
12271,2523906.62198684
12272,4473111.85732612
12273,4966459.61964741
12274,3664421.28637911
12275,5269802.64078237
12276,2548039.13601106
12277,4993253.9338987
12278,4745937.797227
12279,5088087.86397196
12280,6410993.17519254
12281,3874628.74384709
12282,4608776.54839925
12283,5163790.22936605
12284,2945336.03337048
12285,4137158.12889569
12286,3118336.21205252
12287,3095232.06907372
12288,4220001.02586625
12289,2274314.57523208
12290,4079466.5761783
12291,4542993.50470497
12292,4713350.90616324
